V0,V1,V7,V14,V28,time_cure
5.894051718,3.972097865,0.842964195,-2.807691302,-10.1090023,8.62
6.796216033,5.342767728,4.583642379,3.697996146,1.926703678,43.23
5.476150568,3.725626732,1.336448125,-1.413798787,-6.914292611,10.41
6.35082187,4.945648183,2.222408192,-0.954704983,-7.308931332,11.9
5.151615143,2.955984396,-0.310509788,-4.121419591,-11.7432392,6.43
7.014623756,5.77618988,4.823838978,3.712937332,1.49113404,37.4
6.753481465,4.279144549,3.415057492,2.46105704,0.553056136,32.06
5.178950756,3.215978774,0.244933054,-3.221251292,-10.15361998,7.5
5.370981749,3.481842927,-0.093466691,-4.236094285,-12.52134947,6.85
6.053587427,4.756368835,4.069102452,3.267385844,1.663952626,42.53
5.670633992,4.164812233,1.386920825,-1.851288641,-8.327707574,10
5.411523259,3.949122239,0.890823004,-2.67719263,-9.8132239,8.75
7.289749442,5.635492788,2.555260319,-1.037278393,-8.222355819,11.98
6.934440561,5.496128588,2.604943188,-0.768106439,-7.514205694,12.41
5.015248627,3.319916612,0.113836382,-3.625547595,-11.10431555,7.22
6.184332069,4.126239135,1.870371154,-0.749238074,-5.988456529,12
5.085677562,3.863890894,2.730798619,1.410792025,-1.229221164,21.49
5.351637569,4.14988471,2.84365497,1.327151486,-1.70585548,20.13
7.079313239,5.154599522,3.432011606,1.422330149,-2.597032766,18.96
6.055291609,4.425950396,0.851873924,-3.317881732,-11.65739304,8.43
6.47625042,5.085660864,2.881643427,0.310392326,-4.832109875,14.85
5.595071617,4.367757697,3.839487791,3.223173045,1.990543553,50.61
6.107359552,3.616386609,0.630815048,-2.852080133,-9.817870495,8.27
5.181638249,2.646813833,-0.441433326,-3.81315983,-10.55661284,6.09
5.328006469,4.034115171,3.069605733,1.94434477,-0.306177155,26.1
6.794657488,5.444695862,4.404122163,3.194136283,0.774164522,32.48
6.379425127,4.170991463,0.847741467,-3.023925684,-10.76725999,8.54
5.9443962,3.984908205,1.296039132,-1.84096086,-8.114960842,9.9
5.525633141,3.722925182,1.315131761,-1.493706614,-7.111383363,10.28
5.737180526,4.46864377,2.503134921,0.227993969,-4.322287934,14.71
7.178781224,5.532165758,4.618397148,3.5524437,1.420536803,37.33
5.770109209,3.00653299,2.052493301,0.939448188,-1.286642038,19.91
7.350827434,5.538470217,4.284035275,2.820561056,-0.106387382,27.5
5.005410882,3.337523849,1.83767091,0.088953856,-3.408480251,14.36
5.894425873,2.906576206,-0.459979634,-4.387538412,-12.24265597,6.19
5.899837629,4.595965142,3.87389527,3.032473883,1.34963111,39.23
5.120921822,3.150663784,2.377679359,1.47962407,-0.316486507,25.54
5.189483623,3.262337708,1.471509446,-0.539520407,-4.561580113,12.13
5.508342726,4.073291307,2.301401222,0.238482228,-3.88735576,14.81
7.355421335,6.10532123,5.359327185,4.489000866,2.748348227,50.11
7.337276253,5.505677962,1.929476429,-2.240553174,-10.58061238,10.24
7.420544358,5.0907439,3.578263185,1.813704102,-1.715414064,21.2
5.217525927,3.964322105,3.355360282,2.644904828,1.22399392,40.06
5.353008233,3.635140927,-0.004378496,-4.250357326,-12.74231499,7
5.593435214,4.460491781,3.58272866,2.55867169,0.510557748,31.49
7.476660249,5.889554045,5.175131412,4.341638354,2.674652238,50.47
5.440769947,3.714494262,2.309676945,0.670723417,-2.607183638,16.87
5.913847978,3.904105471,0.351785038,-3.792528226,-12.08115475,7.6
5.993050841,3.465841885,0.039878832,-3.90811683,-11.80410816,7.08
5.210997355,3.22142732,1.370982697,-0.787867325,-5.105567369,11.45
5.960225517,3.987724235,0.393424779,-3.79992457,-12.18662327,7.66
5.922352004,4.442328236,3.070755791,1.471788084,-1.72614733,20.45
6.827571584,5.037302762,1.885350871,-1.788299672,-9.135600759,10.6
5.552262729,4.19196057,1.645684377,-1.319494713,-7.249852891,10.89
5.947721001,4.124486745,0.603295997,-3.504754733,-11.72085619,8.03
5.38141894,3.74717441,2.991877613,2.110707836,0.348368281,30.77
6.26369628,4.891072437,4.190023544,3.389926196,1.789731499,43.66
7.327412629,5.521067319,4.735380275,3.819462857,1.987628021,43.2
7.125849391,5.539451591,4.144705935,2.528162286,-0.704925011,24.95
5.61502507,4.097161598,1.094752415,-2.405594627,-9.406288712,9.19
6.290594045,4.064804189,1.397649421,-1.714030905,-7.937391555,10.15
6.156626588,4.676736097,2.485064498,-0.07187675,-5.185759247,13.81
6.313821218,4.627625762,1.469221015,-2.214085993,-9.580700009,9.8
7.168081347,4.720031481,0.990672375,-3.360245948,-12.06208259,8.6
6.676889908,4.436748769,4.032898089,3.566070869,2.63241643,67.48
5.17054623,3.484328859,2.781635792,1.961830199,0.322219012,30.76
6.108082384,4.302204887,0.804859302,-3.275376961,-11.43584949,8.39
6.153555398,4.415662005,2.942824587,1.225076225,-2.2104205,19
5.187415556,3.752979384,1.347735512,-1.457794461,-7.068854407,10.37
7.299780765,5.594836005,2.960542882,-0.112798709,-6.259481891,13.75
7.447698468,5.956863397,4.635295359,3.093770701,0.010721384,28.05
5.296859308,3.491122188,0.364900535,-3.282357422,-10.57687334,7.71
5.309726605,3.491232828,-0.008945733,-4.092487222,-12.2595702,6.99
5.386677446,3.769052393,2.103965864,0.161408699,-3.723705631,14.59
5.314504135,3.448561002,0.432476788,-3.086103847,-10.12326512,7.87
5.92750333,2.269189774,-0.17835837,-3.033779822,-8.744622727,6.57
5.24038427,3.994141759,3.599328742,3.139346365,2.219381612,61.78
6.369357777,4.906958134,2.153259377,-1.059389131,-7.484686148,11.7
6.318018281,4.061119726,0.474188219,-3.707455949,-12.07074428,7.8
7.168014436,5.283285465,4.170507249,2.872266449,0.275784849,29.49
6.88100394,5.599768551,4.124190874,2.402683631,-1.040330853,23.77
5.788019394,4.130833026,1.197421839,-2.224826862,-9.069324265,9.45
6.915124679,4.59818216,1.498477067,-2.117845492,-9.350490609,9.91
6.070121538,4.522562183,3.698794713,2.737910494,0.816142057,33.95
6.094068441,4.67748489,1.996180108,-1.13200859,-7.388385985,11.47
6.363503732,4.339396762,1.113012458,-2.651100129,-10.1793253,9.07
6.014518747,4.731653672,2.986707498,0.950937815,-3.120601549,17.27
7.448205597,5.508842109,2.114781722,-1.844870527,-9.764175024,10.74
5.468507321,3.851498082,1.996351748,-0.122886604,-4.361363308,13.6
6.898128875,4.962135798,2.881406056,0.453919845,-4.401052578,15.31
5.715919252,4.01724375,1.058312465,-2.393764467,-9.297918332,9.15
7.160015423,5.165878466,2.428780836,-0.764499292,-7.151059549,12.33
5.845041749,3.880191505,0.926283745,-2.5199314,-9.412361689,8.89
5.248788652,3.799138315,3.192813612,2.485458104,1.070747088,38.6
6.43404617,4.539237795,1.221506007,-2.648018175,-10.38706654,9.21
5.08464945,3.753370171,3.335042184,2.847115117,1.871260982,54.85
5.351295019,3.957555347,2.013001214,-0.255645001,-4.792937433,13.22
6.622316644,3.945409014,2.939714379,1.766436302,-0.580119853,24.54
5.157363715,2.359053695,-0.567994127,-3.982636911,-10.81192248,5.84
6.547802864,4.845856582,3.008302519,0.864491372,-3.423130922,16.83
7.196668457,4.383047846,0.500158641,-4.028122992,-13.08468626,7.78
5.943116476,4.428986906,1.228572998,-2.505232997,-9.972844987,9.31
5.591589696,3.982016653,1.226500293,-1.950990256,-8.305971353,9.71
5.944280365,4.346171557,3.677553687,2.897544559,1.337526305,40.01
7.476983373,6.396067621,6.094137886,5.741886532,5.037383824,128.11
5.543057471,4.46618951,4.158810838,3.800206761,3.082998607,88.18
6.437969496,4.762153761,3.992884945,3.095806647,1.30165005,38.16
6.307774711,4.335433764,0.670278116,-3.605736787,-12.15776659,8.1
6.738888416,5.355001607,4.23245825,2.922824359,0.303556577,29.63
6.92363547,5.86521475,5.456541186,4.979846153,4.026456087,87.13
6.556316792,5.157241324,2.737039644,-0.086504039,-5.733591405,13.79
6.077910722,4.111524716,1.931838448,-0.611128266,-5.697061694,12.32
6.554032234,4.832619801,2.162485183,-0.952671549,-7.182985013,11.86
5.340400356,3.59409557,3.024284114,2.359504101,1.029944075,38.85
5.762818842,4.279382362,1.358361398,-2.0494599,-8.865102494,9.8
6.814554929,5.668215501,5.021377026,4.266732141,2.757442372,53.58
7.353002498,5.329623616,3.222062194,0.76372981,-4.152934959,16.18
5.959648029,4.691828274,3.098388879,1.239376316,-2.478648811,18.67
5.012608343,3.620723299,2.204701922,0.552676993,-2.751372865,16.35
5.609390915,3.980672988,0.707423182,-3.108404596,-10.74006015,8.3
6.269029714,4.703998664,1.424648234,-2.401260579,-10.05307821,9.61
5.337378758,3.67689556,2.816809809,1.81901752,-0.176567058,26.77
7.217100038,4.90472134,1.973761082,-1.44559539,-8.284308336,11.05
5.944760437,3.778167267,2.502123942,1.013406803,-1.964027474,18.77
6.241457439,4.695684341,2.888331574,0.779775491,-3.437336675,16.59
6.970521066,4.818824322,2.273054241,-0.697010588,-6.637140246,12.36
7.44609378,6.215029556,4.462102763,2.432512604,-1.626667714,22.39
5.749769679,3.628383015,2.487867646,1.157329052,-1.503748134,20.09
5.128977536,3.768432526,2.396415646,0.795729889,-2.405641627,17.48
7.170420754,4.450820725,2.037414244,-0.776451902,-6.404184193,12.07
6.264642457,4.884582387,3.337221538,1.531967282,-2.078541231,19.95
6.403661674,4.311536185,1.011250269,-2.839044829,-10.53963502,8.84
6.082631249,4.332649196,3.413014194,2.341906299,0.199690508,29.31
5.008596168,3.837929081,2.723401684,1.42710489,-1.165488696,21.71
7.454686189,6.359066974,5.922272706,5.412679401,4.393492791,88.36
6.436454108,3.814221711,0.762198612,-2.798494294,-9.919880105,8.5
5.428576168,3.369588731,0.231078898,-3.38125936,-10.60593588,7.45
5.084758873,3.236070064,1.502236303,-0.520569693,-4.566181685,12.2
6.371451723,5.060450332,4.592636793,4.046854334,2.955289416,65.91
6.17684258,4.996935528,4.723366942,4.404697061,3.767357298,110.76
6.810618225,4.245865414,2.810804572,1.152220867,-2.164946542,18.87
6.867099671,4.591187593,0.809055062,-3.603432847,-12.42840867,8.29
5.184617576,3.875047949,3.055915688,2.10034746,0.189211003,29.39
7.097369888,5.482057057,3.119353907,0.363883378,-5.147057681,14.93
5.342509969,1.895009032,-0.485622348,-2.806802282,-7.449162151,5.54
6.854840727,5.158281696,1.941783172,-1.799756075,-9.282834569,10.64
6.254245005,3.811208644,1.056477093,-2.157375971,-8.5850821,9.31
7.106860652,4.902644799,2.27128231,-0.707351884,-6.664620272,12.34
5.520014081,4.17276961,3.266242937,2.213393313,0.107694066,28.72
7.313052867,6.051915382,5.0954593,3.979593875,1.747863024,38.97
7.39147399,4.92011257,2.561786471,-0.189578998,-5.692309934,13.52
5.540121448,4.014472718,0.543249924,-3.506474893,-11.60592453,7.94
6.642732424,4.677794663,3.507587195,2.142347522,-0.588131822,24.99
5.329738861,3.694397409,0.206127472,-3.863520779,-12.00281728,7.36
5.253985933,3.711991668,1.045097144,-2.066279601,-8.28903309,9.36
6.594907128,5.149897295,2.851416078,0.169861899,-5.193246459,14.45
6.995701202,4.636369732,2.939517323,0.960120738,-2.998672431,17.4
5.945182141,4.383744356,1.24951005,-2.404089537,-9.711288712,9.4
5.626230585,3.330751745,-0.341340535,-4.625448122,-13.1936633,6.45
7.46615206,6.105685048,4.058405715,1.669913162,-3.107071943,18.9
5.540751191,3.987803623,2.411275276,0.571992218,-3.106573898,16.18
5.603561026,3.736097831,1.537170342,-1.028242034,-6.159066786,11.2
6.834419951,5.243474929,3.781171447,2.07515075,-1.336890646,22.52
7.42746744,5.740149396,4.511587764,3.078265923,0.211622241,29.04
7.367633906,5.956830955,3.859542096,1.412707704,-3.480961079,18.05
7.176829043,5.829139654,4.203333223,2.323645532,-1.43572985,22.66
5.046286837,2.734665408,1.952113018,1.039135384,-0.786819884,21.97
6.609904085,4.641518385,0.924226232,-3.412612818,-12.08629092,8.5
6.654913278,5.395792477,3.98273666,2.334171545,-0.962958683,23.92
5.310860203,3.705100882,2.322546167,0.70963248,-2.516194895,17.08
5.205609478,3.855793803,0.497131349,-3.403712177,-11.20539923,7.9
5.72798089,4.513555494,3.759706123,2.88022118,1.121251293,36.93
5.890623195,3.715091436,2.112846134,0.448286833,-2.880831768,15.89
5.843860593,4.138868924,3.243541709,2.199051172,0.110070097,28.74
6.351501772,3.935597593,0.899897743,-2.641243802,-9.723526893,8.78
5.50297898,4.000131817,0.668342389,-3.204013275,-10.9487246,8.21
5.102690261,3.698025648,3.250104064,2.727529027,1.682378952,50.54
5.547045002,4.196357787,2.718602756,0.994555269,-2.453539703,18.04
5.072468935,3.551760656,0.330900002,-3.426720307,-10.94196092,7.62
7.033501239,5.248965585,1.724116756,-2.388206669,-10.61285352,9.94
7.349122408,5.505537698,2.922847808,-0.090290131,-6.116566008,13.8
5.937579486,4.272753183,0.910295512,-3.012571761,-10.85830631,8.63
5.845229052,4.669356615,4.253720765,3.76881261,2.798996301,68.41
6.863297712,5.097308814,1.487356697,-2.722493847,-11.14219493,9.48
6.717963294,4.659584311,3.817934758,2.846767939,0.904434299,34.52
7.41378956,4.310216778,0.724878727,-2.886536529,-10.10936704,8.41
7.008300011,5.826553421,4.629078543,3.238319686,0.45680197,30.3
5.496356544,2.113078842,-1.09930659,-4.847088859,-12.3426534,4.95
5.087012027,3.750351424,2.282717894,0.570570457,-2.853724416,16.34
7.462633929,5.793763482,3.556754875,0.946983055,-4.272560584,16.54
6.120352113,3.981787327,0.561567543,-3.428672756,-11.40915335,7.99
5.609260593,3.317646752,2.444796217,1.513508375,-0.349067308,25.38
6.393308568,4.307913924,1.35937874,-2.0804901,-8.96022778,9.77
6.68944388,4.871608847,2.522038128,-0.219127518,-5.70145881,13.45
5.953326626,4.745795971,3.329384856,1.680600561,-1.616968031,21.14
6.210809546,3.410008578,0.432433906,-3.03607512,-9.973093173,7.88
7.162385013,5.350278175,2.310794694,-1.235217303,-8.327241296,11.57
6.419928164,5.031960193,3.7208756,2.191279247,-0.86791346,24.03
7.370319341,6.076255176,5.18713288,4.151571214,2.080447881,42.07
6.498907718,5.167071009,3.506176958,1.568474795,-2.306929529,19.67
7.047282113,5.802143226,4.700626342,3.415523612,0.845318153,32.61
6.624443857,4.900484803,1.322788608,-2.851189987,-11.19914718,9.22
5.338230404,3.784865392,0.72185156,-2.851642345,-9.998630157,8.42
5.66471764,3.477899674,1.665682576,-0.448569892,-4.677074828,12.52
5.627331819,4.053240564,0.642578386,-3.336509501,-11.29468528,8.14
5.414532361,3.204056156,-0.205031116,-4.181346279,-12.13397661,6.64
6.825179267,5.107438163,3.292767056,1.175670548,-3.05852247,17.89
7.394078966,5.585219546,3.031863571,0.07271826,-5.84557236,14.18
6.716705134,5.259990111,3.210159838,0.818691195,-3.96424609,16.4
6.361721496,4.777170548,2.356599669,-0.464182516,-6.105746887,12.85
6.832685619,4.958585784,2.232533997,-0.947859686,-7.308647053,11.92
5.316193162,3.698502431,2.908833228,1.987564077,0.145025776,29.11
6.432725742,4.71606681,2.108693609,-0.933241756,-7.017112487,11.86
7.388592894,6.077607885,5.45977382,4.738967457,3.297354729,60.03
6.312615651,4.708912845,2.51858516,-0.036796902,-5.147561026,13.9
5.649574082,2.593417937,0.096934087,-2.815629286,-8.640756032,7.24
6.273949159,4.294845156,2.853791179,1.272774137,-1.889259945,19.64
7.482115172,5.301243896,3.276259174,1.037728268,-3.439333544,17.25
5.71889431,4.241361974,3.723534367,3.149928275,2.002716091,52.44
5.795263571,4.717637667,4.291856721,3.805310692,2.832218635,68.75
7.458007808,6.221829148,5.229872067,4.083786919,1.791616624,38.95
7.479242597,6.011146675,3.357548474,0.26921055,-5.907465298,14.62
5.443982768,3.946573206,0.605925806,-3.29148204,-11.08629773,8.09
5.127313146,3.860400366,2.180436251,0.220481888,-3.699426838,14.79
5.269221212,3.373657706,0.386386425,-3.097476128,-10.06520123,7.78
6.174779608,4.454587667,2.416112444,0.037891419,-4.718550631,14.12
6.890121698,5.473560948,3.72066698,1.675624028,-2.414461877,19.74
6.730531379,5.386430848,3.084800264,0.400640754,-4.967678265,15.05
7.165972256,4.814868225,0.976524985,-3.416005643,-12.2010669,8.56
5.501510644,4.200887251,2.723343827,0.999543237,-2.448057943,18.06
5.425340288,3.358281016,0.134611049,-3.616142234,-11.1176488,7.26
6.335496415,5.132131814,4.327498197,3.388759651,1.51128256,39.27
5.897848868,4.51307439,2.462213775,0.069543192,-4.715797974,14.21
6.032596007,4.759614118,4.036915334,3.193775902,1.507497038,40.52
6.474230907,5.208138187,4.360406063,3.371385336,1.393343882,37.87
7.200834576,4.700993536,2.845600822,0.680976134,-3.648273241,16.21
6.382551435,4.708811645,2.672376932,0.29690632,-4.454034905,14.88
6.55623293,4.215686027,0.45955233,-3.918752364,-12.67536175,7.74
5.993488843,4.597428517,1.620240536,-1.847074327,-8.781704055,10.28
7.192764506,5.273588555,2.754001108,-0.18471611,-6.062150546,13.56
5.092565591,3.397181328,0.65811371,-2.537463024,-8.928616492,8.45
6.47258249,4.84639073,3.065344667,0.987828485,-3.167203879,17.33
6.582218624,4.64906206,3.87594693,2.973980351,1.170047194,37.09
6.811906729,3.916660279,3.211821235,2.389512806,0.744895949,34.35
5.70160105,4.080073482,0.983418506,-2.629343846,-9.85486855,8.91
7.262962166,5.64693692,4.63464972,3.453648126,1.09164494,34.47
5.47700485,3.542170093,0.355381827,-3.362189739,-10.79733287,7.67
6.917358858,5.41098229,3.133170547,0.504385557,-4.753184424,15.35
7.240795659,5.430900397,3.955090775,2.233313558,-1.210240875,23.08
6.781303955,5.312055059,2.15662145,-1.524716727,-8.887393082,11.11
5.681749835,4.283401589,1.705878158,-1.298098085,-7.306050572,10.98
7.398036899,5.9661023,3.710434051,1.078821102,-4.184404797,16.87
6.014685303,4.494543388,1.169230216,-2.709982168,-10.46840694,9.11
5.117878088,3.483060421,1.929697692,0.121247338,-3.495653372,14.47
6.482275794,4.281593412,0.490134746,-3.927459117,-12.76264684,7.78
5.541281448,3.174336953,2.898444417,2.576571951,1.93282702,70.04
5.026939485,3.289876961,-0.358012496,-4.613844349,-13.12550805,6.42
5.785282345,3.849204875,2.414327854,0.740473838,-2.607234195,17.1
7.095693284,4.944043995,1.255327681,-2.940651517,-11.33260991,9.1
5.348730136,3.586955747,1.234164796,-1.510730398,-7.000520785,10.15
7.165862156,4.728210487,2.74840543,0.43863308,-4.18091162,15.33
5.97669738,4.629221228,3.222893222,1.582221938,-1.69912063,20.76
7.204535265,6.073609909,5.431936648,4.683318357,3.186081775,57.8
6.549455307,5.092726226,2.323695717,-0.906227908,-7.366075157,12.04
5.899658749,4.45887394,1.818377463,-1.26220175,-7.423360177,11.14
7.146406895,5.822672568,5.350616895,4.82074402,3.760998271,77.69
5.625656378,4.019563945,3.661886409,3.244596114,2.410015522,68.43
7.060367491,5.700206038,4.287921958,2.640257289,-0.655072047,25.22
7.231468267,5.759098879,2.62262748,-1.036588394,-8.355020143,12.02
7.162584242,5.387466404,1.804746075,-2.375094205,-10.73477476,10.03
5.863898366,4.562687487,3.425937664,2.103359308,-0.541797403,25.14
5.143884484,3.363089893,1.492186288,-0.690533679,-5.055973615,11.79
6.664161507,5.213588179,4.409378096,3.471241033,1.594966908,39.91
5.282344089,3.076351973,1.632063252,-0.052908094,-3.422850787,13.78
7.300520588,5.468431827,4.936208179,4.377425632,3.259860538,68.84
5.012866038,3.62810847,1.455456692,-1.07896992,-6.147823143,11.02
7.424904379,5.69320349,3.329255197,0.571315546,-4.944563756,15.45
6.199060147,4.758074844,2.577055756,0.032588499,-5.056346016,14.09
5.766396654,3.943933927,1.939923905,-0.398086799,-5.074108207,12.81
7.132814236,5.484927443,3.386984334,0.939390396,-3.955797481,16.69
6.199487387,3.97706,0.484676679,-3.589762004,-11.73863937,7.84
6.911947996,5.162245321,1.568910858,-2.617290614,-10.98969356,9.63
7.24997637,4.712811119,1.206115489,-2.885028701,-11.06731708,9.07
6.971339319,5.058517862,2.043762091,-1.473308975,-8.507451108,11.07
5.126420284,3.244981478,0.931101976,-1.768424022,-7.167476017,9.42
5.167914198,2.872789721,-0.093186342,-3.508284113,-10.33847965,6.81
5.990013388,4.828584847,4.49474944,4.105306891,3.326421794,87.79
5.944891242,2.873304637,0.335022794,-2.626194827,-8.548630069,7.8
6.30079271,4.54405454,3.561469581,2.416990152,0.128031294,28.79
5.725670321,3.495620937,1.976870979,0.205000377,-3.338740827,14.81
5.703058475,4.062191432,2.325770349,0.301769622,-3.746231832,15.05
5.812757127,2.759518251,0.080255307,-3.045550387,-9.297161774,7.18
5.037900148,3.873031458,3.433494404,2.92070384,1.895122712,53.87
5.692113282,3.7167259,2.0960922,0.205352946,-3.576125561,14.77
5.195718594,3.713184321,1.680541277,-0.690873597,-5.433703345,11.97
5.268323699,2.725527974,1.759870082,0.638821998,-1.603274172,17.99
5.646635708,3.450235892,0.312904177,-3.346449739,-10.66515757,7.6
5.180970649,3.588391055,1.596552053,-0.72725825,-5.374878856,11.81
7.111681153,5.142561194,1.456190505,-2.84457453,-11.4461046,9.38
7.477606036,6.088707599,2.981623377,-0.638530764,-7.878839047,12.77
5.962647534,4.494910404,2.271502884,-0.318381874,-5.49815139,13.14
7.043712144,5.028706896,4.644834026,4.196987662,3.301294933,79.6
6.063504371,3.867925632,1.058547585,-2.154040153,-8.579215629,9.31
7.315041475,6.018569973,4.573657095,2.887991147,-0.483340751,26
6.891261628,4.605201978,3.915203215,3.116323547,1.51856421,41.31
6.922726439,5.174678493,2.818796003,0.070837502,-5.425079499,14.19
7.399173067,6.032864068,5.484419892,4.844573519,3.564880773,67
7.046549394,5.514172602,5.03028945,4.465759132,3.336698496,69.38
5.710170598,4.521615568,3.385303642,2.059638044,-0.591693152,24.88
7.376763633,5.885104503,4.239553331,2.319858302,-1.519531755,22.46
5.3534199,4.177028712,3.61394738,2.957019186,1.643162797,45.51
6.70985634,5.48239871,5.106236515,4.667380734,3.789669172,88.45
6.881887853,4.898757306,2.512175408,-0.272170056,-5.840860985,13.32
7.328643398,5.463332549,3.12065864,0.395611103,-5.054483972,15.02
6.833812665,4.112099543,2.474694945,0.565104267,-3.254077089,16.08
5.442087317,3.457108936,-0.289967427,-4.661508824,-13.40459162,6.54
6.625967351,5.360747178,4.004983407,2.423268225,-0.74016214,24.73
5.585228764,3.918711943,3.061401151,2.061205263,0.060813487,28.43
7.091606696,5.537182963,4.428261168,3.134521181,0.547041208,30.96
5.004622062,3.653715701,2.455617125,1.057838366,-1.737719151,19.3
5.000989137,3.662288378,2.087005494,0.249175489,-3.426484523,14.95
7.179665496,4.988478811,4.280721426,3.455051734,1.803712348,43.3
6.027363301,4.190777345,1.072294282,-2.565796178,-9.841977099,9.07
6.755217287,5.250812481,4.495841085,3.615041459,1.853442207,42.73
6.746310578,5.293242936,2.334707708,-1.11691671,-8.020165547,11.74
6.285887048,5.06695528,4.775905126,4.436349208,3.757237371,105.46
6.381333671,4.924645194,1.682670566,-2.099519534,-9.663899735,10.12
5.817394544,4.206999263,0.960228673,-2.827654747,-10.40342159,8.78
7.133582785,5.923615397,4.87244725,3.646103167,1.193415001,34.82
6.955385208,5.061174148,2.167533202,-1.208349445,-7.96011474,11.5
5.058608366,3.667224658,2.851351538,1.899893994,-0.003021093,27.98
6.19709376,4.630872369,3.087376667,1.286637666,-2.314840335,19.01
6.578033227,4.906847584,2.254756251,-0.839350142,-7.027562928,12.11
5.426246357,3.76183155,0.334929324,-3.662186782,-11.656419,7.59
6.339032476,3.077960958,0.010042442,-3.569195394,-10.72767107,7.02
5.596592053,4.28741682,3.044569445,1.59462359,-1.305268121,21.7
5.259513606,3.758768347,1.512263008,-1.108659878,-6.350505652,11.04
5.254453432,3.096197945,1.656264235,0.022112194,-3.246191887,14.1
5.721886424,4.25139184,1.86651892,-0.915831924,-6.480533612,11.7
6.175688636,4.619139703,1.284799934,-2.605262697,-10.38538796,9.32
6.503313504,4.715181555,4.448104524,4.136661153,3.513774411,106.98
6.517453343,4.811326659,1.798234189,-1.717039386,-8.747586534,10.59
5.655332404,4.149840365,3.545707591,2.840891865,1.431260414,42.22
5.010155186,3.369319332,0.909634428,-1.953809767,-7.680698159,9.23
5.170739447,3.633365174,3.35266457,3.025195501,2.370257363,78.67
5.339990094,3.893285065,1.496337832,-1.300099162,-6.89297315,10.75
6.90062636,5.234260976,1.85892658,-2.07301035,-9.93688421,10.31
5.497451552,2.98694517,0.157821859,-3.142817038,-9.744094834,7.34
7.309459933,5.91200048,4.080234532,1.943174322,-2.3309461,20.37
7.492203546,4.248882331,3.490443833,2.60559933,0.835910322,34.62
6.781095706,5.159742704,1.607497498,-2.536782309,-10.82534192,9.72
5.959707453,4.827447064,4.11385916,3.281340213,1.616302319,41.59
7.313615868,5.115567072,1.933589645,-1.778715571,-9.203326004,10.65
7.309993817,5.887023181,4.060077048,1.92868467,-2.334100084,20.34
5.565882581,4.357833265,3.086608787,1.603513839,-1.362676057,21.57
6.693969664,4.507845206,1.730461168,-1.438453969,-7.776284241,10.83
6.343696629,5.005563536,3.87698398,2.573084275,-0.034715135,27.82
5.687651386,2.42494101,1.578310953,0.599383786,-1.358470548,18.29
7.238452741,4.952505933,2.482877967,-0.397998839,-6.159752453,13.04
6.719714856,5.29722292,2.614241072,-0.515890479,-6.77615358,12.85
5.756181767,3.979109578,0.209748682,-4.124260043,-12.79227749,7.34
5.892752468,3.154010614,0.774436609,-2.001708931,-7.55400001,8.96
5.899870174,4.65224193,3.588815189,2.348177025,-0.133099304,27.25
6.473628034,4.918594311,2.358665297,-0.627918368,-6.601085699,12.53
6.792948372,5.256439647,1.906834531,-1.999311119,-9.811602418,10.42
5.953320545,4.008376187,3.376822989,2.641703372,1.171464137,39.16
6.556837122,4.963527184,2.009387836,-1.436916306,-8.329524589,11.09
5.20164656,3.588996293,0.283407212,-3.573113376,-11.28615455,7.52
5.280444112,3.845791591,2.544529358,1.026390163,-2.009888228,18.74
6.367253004,4.558792345,3.266735155,1.759343434,-1.255440009,22.17
6.544500052,4.90283604,1.53395053,-2.396362559,-10.25698874,9.74
6.798269842,4.388820147,2.790205991,0.925156192,-2.804943405,17.48
5.088625786,3.591515113,0.685069304,-2.705784134,-9.487491011,8.42
6.884013911,5.120466876,2.248543309,-1.102030289,-7.803177486,11.7
6.33402081,4.751822427,1.540544073,-2.205890964,-9.698761036,9.88
5.343134719,3.569402899,0.529066976,-3.017979376,-10.11207208,8.05
6.599663513,5.25933034,2.767037345,-0.140477575,-5.955507415,13.67
6.108591918,4.665138122,4.202441266,3.662628286,2.583002328,61.5
5.974913987,4.624212461,3.258593291,1.674936003,-1.492378572,21.41
6.584856338,5.386359599,3.628396344,1.587995382,-2.492806542,19.45
6.436410549,5.100258999,3.602753274,1.855671146,-1.638493109,21.44
5.177724012,2.82523221,1.662255762,0.307949114,-2.400664183,15.6
5.922149356,4.156326796,1.199378669,-2.250394071,-9.149939553,9.44
6.622134751,5.296417729,3.137773683,0.619361196,-4.417463779,15.73
7.200639004,5.621184921,2.280688082,-1.616087531,-9.409638756,11.1
6.758385105,3.933644066,2.02409881,-0.202584354,-4.655950681,13.37
5.998020105,4.600065048,3.060047182,1.263483934,-2.329642561,18.93
6.532127117,5.271294928,4.202124524,2.954760201,0.460031554,30.59
5.971040508,4.822082106,4.121681293,3.304855276,1.671203243,42.33
5.618542828,4.298172583,3.636005746,2.885553751,1.384649762,40.92
6.238776934,3.504093026,2.138893659,0.546188298,-2.639222425,16.41
6.696085521,5.423795721,4.941332467,4.378460658,3.252717039,68.46
5.31099345,3.217130607,1.203485071,-1.139873528,-5.826590724,10.6
7.020178252,4.000417779,2.663398632,1.103543266,-2.016167467,18.96
5.876027566,4.553348301,2.86967286,0.905386088,-3.023187457,17.23
7.07226035,5.831613451,4.686845293,3.351509593,0.680838192,31.57
